index,name,lat,lng,geopoint,number_of_employees,amount_raised_k$,category_code,wealth,news_agencies,offices_near,final_score,bar,bus,subway_station
227,Mytopia,-37.813603,144.96616,"{'type': 'Point', 'coordinates': [144.96616, -37.813603]}",29,3500.0,games_video,0.4014314593,-0.0,0.0392156862745098,0.4406471455745098,20,3,1
1620,QD Vision,43.707147,-79.3963858,"{'type': 'Point', 'coordinates': [-79.3963858, 43.707147]}",21,78000.0,nanotech,0.4012596558,-0.0,0.0392156862745098,0.4404753420745098,20,8,1
260,Austhink Software,40.743264,-73.923427,"{'type': 'Point', 'coordinates': [-73.923427, 40.743264]}",30,3770.0,software,0.4190555276,-0.0,0.0196078431372549,0.43866337073725487,20,0,4
113,Flixwagon,37.7891288,-122.4020276,"{'type': 'Point', 'coordinates': [-122.4020276, 37.7891288]}",10,2500.0,mobile,0.1327171545,-0.4,0.7058823529411765,0.4385995074411765,20,20,3
61,Daylife,44.865243,-93.4094629,"{'type': 'Point', 'coordinates': [-93.4094629, 44.865243]}",25,12300.0,enterprise,0.3993600294,-0.0,0.0392156862745098,0.4385757156745098,0,0,0
84,Rupture,52.523402,13.398694,"{'type': 'Point', 'coordinates': [13.398694, 52.523402]}",25,3000.0,games_video,0.3395245632,-0.0,0.09803921568627451,0.4375637788862745,20,3,5
1168,Symplified,-33.871118,150.8705,"{'type': 'Point', 'coordinates': [150.8705, -33.871118]}",23,44300.0,enterprise,0.4174035455,-0.0,0.0196078431372549,0.43701138863725486,0,0,0
1521,IMASTE,47.6220245,-122.3350847,"{'type': 'Point', 'coordinates': [-122.3350847, 47.6220245]}",30,776.56,enterprise,0.338654423,-0.0,0.09803921568627451,0.4366936386862745,20,1,0
184,Bleacher Report,37.512318,-122.200914,"{'type': 'Point', 'coordinates': [-122.200914, 37.512318]}",22,40500.0,sports,0.3959087863,-0.0,0.0392156862745098,0.4351244725745098,0,0,0
717,Burt,-38.37331,144.817624,"{'type': 'Point', 'coordinates': [144.817624, -38.37331]}",30,3500.0,advertising,0.4152739234,-0.0,0.0196078431372549,0.4348817665372549,4,0,0
713,Burt,-33.83639,151.21085,"{'type': 'Point', 'coordinates': [151.21085, -33.83639]}",30,3500.0,advertising,0.4152739234,-0.0,0.0196078431372549,0.4348817665372549,20,2,0
1292,Plastic Jungle,37.380653,-122.1156934,"{'type': 'Point', 'coordinates': [-122.1156934, 37.380653]}",22,23400.0,ecommerce,0.3754374027,-0.0,0.058823529411764705,0.4342609321117647,6,0,0
423,Cosential,32.842958,-117.271461,"{'type': 'Point', 'coordinates': [-117.271461, 32.842958]}",40,250.0,software,0.3746361312,-0.0,0.058823529411764705,0.4334596606117647,20,0,0
1106,op5,37.3694441,-121.9662996,"{'type': 'Point', 'coordinates': [-121.9662996, 37.3694441]}",30,2173.48,software,0.3910290948,-0.0,0.0392156862745098,0.4302447810745098,0,1,0
162,LibraryThing,37.776467,-122.395792,"{'type': 'Point', 'coordinates': [-122.395792, 37.776467]}",10,0.0,web,0.0169627267,-0.0,0.4117647058823529,0.4287274325823529,20,3,0
883,AdECN,18.4939663,73.8127667,"{'type': 'Point', 'coordinates': [73.8127667, 18.4939663]}",30,3100.0,advertising,0.4090980903,-0.0,0.0196078431372549,0.4287059334372549,14,0,0
570,Truviso,39.6096799,-119.7194377,"{'type': 'Point', 'coordinates': [-119.7194377, 39.6096799]}",30,3000.0,analytics,0.4074294758,-0.0,0.0196078431372549,0.4270373189372549,0,0,0
55,Aniboom,35.6725213,139.7326754,"{'type': 'Point', 'coordinates': [139.7326754, 35.6725213]}",25,14500.0,games_video,0.4063380451,-0.0,0.0196078431372549,0.4259458882372549,20,0,8
1392,iPharro Media,40.7615818,-73.970624,"{'type': 'Point', 'coordinates': [-73.970624, 40.7615818]}",17,5180.0,software,0.2466270647,-0.0,0.17647058823529413,0.4230976529352941,20,7,12
145,Craigslist,43.65467,-70.262434,"{'type': 'Point', 'coordinates': [-70.262434, 43.65467]}",25,13500.0,web,0.4033076979,-0.0,0.0196078431372549,0.42291554103725487,20,0,0
651,SkyGrid,43.0530176,-85.5950353,"{'type': 'Point', 'coordinates': [-85.5950353, 43.0530176]}",25,13300.0,web,0.4026747486,-0.0,0.0196078431372549,0.4222825917372549,0,0,0
377,Fliqz,55.169438,23.881275,"{'type': 'Point', 'coordinates': [23.881275, 55.169438]}",25,12200.0,games_video,0.3990138494,-0.0,0.0196078431372549,0.4186216925372549,0,0,0
1374,Viridity Software,34.051508,-118.262233,"{'type': 'Point', 'coordinates': [-118.262233, 34.051508]}",22,15000.0,software,0.3588426178,-0.0,0.058823529411764705,0.4176661472117647,20,6,1
981,Rollstream,34.420316,-119.688412,"{'type': 'Point', 'coordinates': [-119.688412, 34.420316]}",25,7500.0,software,0.3783815365,-0.0,0.0392156862745098,0.41759722277450984,20,0,0
107,Seeqpod,37.402802,-122.117418,"{'type': 'Point', 'coordinates': [-122.117418, 37.402802]}",25,7000.0,search,0.3754557684,-0.0,0.0392156862745098,0.41467145467450983,6,5,0
1189,Extreme Enterprises,51.5312232,-0.1033237,"{'type': 'Point', 'coordinates': [-0.1033237, 51.5312232]}",24,1460.0,enterprise,0.2966248298,-0.0,0.11764705882352941,0.41427188862352937,20,20,1
1655,Vaultive,37.2628816,-121.9602134,"{'type': 'Point', 'coordinates': [-121.9602134, 37.2628816]}",25,11000.0,security,0.3946230188,-0.0,0.0196078431372549,0.4142308619372549,4,0,0
578,Vimukti Tehnologies,37.791648,-122.401241,"{'type': 'Point', 'coordinates': [-122.401241, 37.791648]}",40,0.0,software,0.067850907,-0.4,0.7450980392156863,0.4129489462156863,20,20,3
1108,Coveroo,51.5359008,-0.2055081,"{'type': 'Point', 'coordinates': [-0.2055081, 51.5359008]}",28,3800.0,hardware,0.3914949459,-0.0,0.0196078431372549,0.4111027890372549,20,5,2
360,OleOle,1.319458,103.845909,"{'type': 'Point', 'coordinates': [103.845909, 1.319458]}",27,5000.0,network_hosting,0.390082016,-0.0,0.0196078431372549,0.40968985913725486,20,10,1
453,Nimbit,37.43938,-122.158804,"{'type': 'Point', 'coordinates': [-122.158804, 37.43938]}",20,5430.0,music,0.2917485329,-0.0,0.11764705882352941,0.40939559172352946,20,2,0
160,Recombinant,40.738832,-73.981534,"{'type': 'Point', 'coordinates': [-73.981534, 40.738832]}",10,0.0,games_video,0.0169627267,-0.0,0.39215686274509803,0.409119589445098,20,12,8
1638,Saavn,37.431409,-122.10649,"{'type': 'Point', 'coordinates': [-122.10649, 37.431409]}",25,6000.0,games_video,0.3689187288,-0.0,0.0392156862745098,0.40813441507450976,0,0,0
431,StartForce,37.4186097,-122.0937686,"{'type': 'Point', 'coordinates': [-122.0937686, 37.4186097]}",21,6000.0,web,0.3098917322,-0.0,0.09803921568627451,0.4079309478862745,2,0,0
319,Syncplicity,52.202544,0.131237,"{'type': 'Point', 'coordinates': [0.131237, 52.202544]}",25,2350.0,enterprise,0.3291689474,-0.0,0.0784313725490196,0.40760031994901963,20,8,0
1200,Meez,37.287285,-121.942932,"{'type': 'Point', 'coordinates': [-121.942932, 37.287285]}",21,10200.0,hardware,0.3287936264,-0.0,0.0784313725490196,0.4072249989490196,20,1,0
649,WirelessGround,37.7983181,-122.4000032,"{'type': 'Point', 'coordinates': [-122.4000032, 37.7983181]}",20,0.0,mobile,0.0339254535,-0.0,0.37254901960784315,0.4064744731078431,20,5,2
1230,Evolve Technologies,40.752672,-73.97593,"{'type': 'Point', 'coordinates': [-73.97593, 40.752672]}",20,0.0,web,0.0339254535,-0.0,0.37254901960784315,0.4064744731078431,20,12,9
561,Bizcard,37.791068,-122.401942,"{'type': 'Point', 'coordinates': [-122.401942, 37.791068]}",24,0.0,other,0.0407105442,-0.4,0.7647058823529411,0.4054164265529411,20,20,3
644,Hunch,41.94038,-87.65318,"{'type': 'Point', 'coordinates': [-87.65318, 41.94038]}",23,19200.0,web,0.384784712,-0.0,0.0196078431372549,0.40439255513725486,20,2,5
323,TicketLeap,57.047302,9.945944,"{'type': 'Point', 'coordinates': [9.945944, 57.047302]}",25,8660.0,ecommerce,0.384480133,-0.0,0.0196078431372549,0.4040879761372549,8,0,0
1028,InfoBuild,40.750179,-73.976018,"{'type': 'Point', 'coordinates': [-73.976018, 40.750179]}",30,0.0,software,0.0508881802,-0.0,0.35294117647058826,0.4038293566705883,20,9,5
146,SpotXchange,40.61323,-80.101527,"{'type': 'Point', 'coordinates': [-80.101527, 40.61323]}",24,12000.0,advertising,0.3823803785,-0.0,0.0196078431372549,0.4019882216372549,1,0,0
1716,Innovative Spinal Technologies,26.579494,-81.879319,"{'type': 'Point', 'coordinates': [-81.879319, 26.579494]}",23,18000.0,biotech,0.3822667886,-0.0,0.0196078431372549,0.4018746317372549,2,0,0
761,LiveHive Systems,51.04705,3.727134,"{'type': 'Point', 'coordinates': [3.727134, 51.04705]}",30,1800.0,software,0.3814344894,-0.0,0.0196078431372549,0.4010423325372549,20,0,0
419,Crowd Science,32.0554,34.7595,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",25,2000.0,web,0.3223300786,-0.0,0.0784313725490196,0.4007614511490196,20,0,0
1092,TicketCity,37.7900992,-122.4021988,"{'type': 'Point', 'coordinates': [-122.4021988, 37.7900992]}",32,0.0,other,0.0542807256,-0.4,0.7450980392156863,0.3993787648156863,20,20,3
694,CheckMarket,37.777092,-122.391011,"{'type': 'Point', 'coordinates': [-122.391011, 37.777092]}",15,0.0,enterprise,0.0254440901,-0.0,0.37254901960784315,0.39799310970784313,20,3,0
119,Icosystem,37.788827,-122.38944,"{'type': 'Point', 'coordinates': [-122.38944, 37.788827]}",25,0.0,web,0.0424068169,-0.0,0.35294117647058826,0.39534799337058824,20,20,1
1287,Plastic Jungle,41.2601663,-96.0791435,"{'type': 'Point', 'coordinates': [-96.0791435, 41.2601663]}",22,23400.0,ecommerce,0.3754374027,-0.0,0.0196078431372549,0.39504524583725487,6,0,0
229,RelevantMind,40.752672,-73.97593,"{'type': 'Point', 'coordinates': [-73.97593, 40.752672]}",13,0.0,web,0.0220515448,-0.0,0.37254901960784315,0.39460056440784314,20,12,9
424,Cosential,39.098927,-84.510753,"{'type': 'Point', 'coordinates': [-84.510753, 39.098927]}",40,250.0,software,0.3746361312,-0.0,0.0196078431372549,0.3942439743372549,20,2,0
422,SurveyGizmo,37.775392,-122.412214,"{'type': 'Point', 'coordinates': [-122.412214, 37.775392]}",47,0.0,software,0.0797248157,-0.0,0.3137254901960784,0.39345030589607843,20,12,1
1158,Adeptia,37.7934643,-122.3979712,"{'type': 'Point', 'coordinates': [-122.3979712, 37.7934643]}",50,0.0,software,0.0848136337,-0.4,0.7058823529411765,0.3906959866411765,20,20,2
117,Chumby,37.2906027,-121.9317853,"{'type': 'Point', 'coordinates': [-121.9317853, 37.2906027]}",20,17500.0,hardware,0.3314501933,-0.0,0.058823529411764705,0.3902737227117647,8,3,0
